siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",導電度,Conductivity,EC,456,μmho/cm25℃,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",濁度,Turbidity,TB,-,NTU,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",酸鹼值,pH,pH,8.32," ",
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",水溫,"Water Temperature",WT,22.4,℃,
1671,集鹿大橋,"Ji Lu Bridge",南投縣,,濁水溪流域,濁水溪,120.7828611,23.8150786,227876.45,2634560.78,"2025-05-12 08:41:00",河川污染分類指標,"River Pollution Index",RPI,3.25,,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",汞,Mercury,Hg,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",銀,Silver,Ag,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",硒,Selenium,Se,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",鎘,Cadmium,Cd,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",砷,Arsenic,As,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",鉛,Lead,Pb,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",鉻,Chromium,Cr,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",鎳,Nickel,Ni,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",銅,Copper,Cu,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",鋅,Zinc,Zn,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",錳,Manganese,Mn,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",大腸桿菌群,"Coliform Group",Coli_G,9500,CFU/100mL,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",總磷,Total-Phosphate,TP,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,106.8,%,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",氯鹽,Chloride,Cl,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",總氮,"Total Nitrogen",TN,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",總凱氏氮,TKN,TKN,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",氨氮,NH3-N,NH3_N,0.41,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",化學需氧量,"Chemical Oxygen Demand",COD,18.3,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.9,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",溶氧(電極法),"Dissolved Oxygen",DO,7.9,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",懸浮固體,"Suspended Solid",SS,9.3,mg/L,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",氣溫,Temperature,TMP,33.0,℃,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",導電度,Conductivity,EC,421,μmho/cm25℃,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",濁度,Turbidity,TB,-,NTU,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",酸鹼值,pH,pH,7.47," ",
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",水溫,"Water Temperature",WT,31.6,℃,
1670,中山橋(新豐溪),"Zhong Shan Bridge (Sinfo",新竹縣,,新豐溪流域,新豐溪,120.9955647,24.9066667,249551.96,2755439.87,"2025-05-16 13:08:30",河川污染分類指標,"River Pollution Index",RPI,1,,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",汞,Mercury,Hg,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",銀,Silver,Ag,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",硒,Selenium,Se,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",鎘,Cadmium,Cd,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",砷,Arsenic,As,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",鉛,Lead,Pb,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",鉻,Chromium,Cr,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",鎳,Nickel,Ni,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",銅,Copper,Cu,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",鋅,Zinc,Zn,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",錳,Manganese,Mn,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",大腸桿菌群,"Coliform Group",Coli_G,2500,CFU/100mL,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",總磷,Total-Phosphate,TP,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,129.4,%,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",氯鹽,Chloride,Cl,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",總氮,"Total Nitrogen",TN,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",總凱氏氮,TKN,TKN,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",氨氮,NH3-N,NH3_N,0.14,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",化學需氧量,"Chemical Oxygen Demand",COD,15.3,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.1,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",溶氧(電極法),"Dissolved Oxygen",DO,9.7,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",懸浮固體,"Suspended Solid",SS,8.1,mg/L,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",氣溫,Temperature,TMP,33.0,℃,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",導電度,Conductivity,EC,357,μmho/cm25℃,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",濁度,Turbidity,TB,-,NTU,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",酸鹼值,pH,pH,6.90," ",
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",水溫,"Water Temperature",WT,30.2,℃,
1669,東興橋,"Dong Xing Bridge",新竹縣,,新豐溪流域,新豐溪,121.0103100,24.9091389,251041.46,2755713.72,"2025-05-16 11:38:54",河川污染分類指標,"River Pollution Index",RPI,1,,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",汞,Mercury,Hg,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",銀,Silver,Ag,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",硒,Selenium,Se,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",鎘,Cadmium,Cd,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",砷,Arsenic,As,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",鉛,Lead,Pb,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",鉻,Chromium,Cr,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",鎳,Nickel,Ni,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",銅,Copper,Cu,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",鋅,Zinc,Zn,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",錳,Manganese,Mn,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",大腸桿菌群,"Coliform Group",Coli_G,24000,CFU/100mL,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",總磷,Total-Phosphate,TP,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,142.4,%,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",氯鹽,Chloride,Cl,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",總氮,"Total Nitrogen",TN,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",總凱氏氮,TKN,TKN,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",氨氮,NH3-N,NH3_N,0.79,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",化學需氧量,"Chemical Oxygen Demand",COD,16.5,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.6,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",溶氧(電極法),"Dissolved Oxygen",DO,10.4,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",懸浮固體,"Suspended Solid",SS,17.7,mg/L,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",氣溫,Temperature,TMP,35.8,℃,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",導電度,Conductivity,EC,1110,μmho/cm25℃,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",濁度,Turbidity,TB,-,NTU,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",酸鹼值,pH,pH,7.71," ",
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",水溫,"Water Temperature",WT,32.4,℃,
1663,小崗山橋(原為高速鐵路橋下游便橋),"High Speed Rail Bridge",高雄市,,阿公店溪流域,阿公店溪,120.3282222,22.8036944,181034.229672077,2522702.60088549,"2025-05-06 14:00:00",河川污染分類指標,"River Pollution Index",RPI,1.5,,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",汞,Mercury,Hg,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",銀,Silver,Ag,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",硒,Selenium,Se,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",鎘,Cadmium,Cd,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",砷,Arsenic,As,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",鉛,Lead,Pb,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",鉻,Chromium,Cr,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",鎳,Nickel,Ni,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",銅,Copper,Cu,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",鋅,Zinc,Zn,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",錳,Manganese,Mn,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",大腸桿菌群,"Coliform Group",Coli_G,6400,CFU/100mL,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",總磷,Total-Phosphate,TP,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,104.3,%,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",氯鹽,Chloride,Cl,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",總氮,"Total Nitrogen",TN,-,mg/L,
